      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   2.64000      2.000000E-02  8.188141E-07  6.464748E-08  8.213622E-07  4.592370E-06
   2.65500      2.000000E-02  7.264949E-07  5.741559E-08  7.287602E-07  4.073407E-06
   2.67000      2.000000E-02  6.447776E-07  5.089268E-08  6.467830E-07  3.614215E-06
   2.68500      2.000000E-02  5.724206E-07  4.502557E-08  5.741886E-07  3.207772E-06
   2.70000      2.000000E-02  5.088239E-07  3.976997E-08  5.103758E-07  2.853755E-06
   2.71500      2.000000E-02  4.520679E-07  3.527214E-08  4.534419E-07  2.534706E-06
   2.73000      2.000000E-02  4.019088E-07  3.120957E-08  4.031187E-07  2.252848E-06
   2.74500      2.000000E-02  3.575841E-07  2.754913E-08  3.586437E-07  2.003869E-06
   2.76000      2.000000E-02  3.187246E-07  2.426351E-08  3.196468E-07  1.787554E-06
   2.77500      2.000000E-02  2.841587E-07  2.143985E-08  2.849663E-07  1.593242E-06
   2.79000      2.000000E-02  2.537387E-07  1.888032E-08  2.544402E-07  1.422303E-06
   2.80500      2.000000E-02  2.270023E-07  1.656400E-08  2.276058E-07  1.272122E-06
   2.82000      2.000000E-02  2.037235E-07  1.447437E-08  2.042370E-07  1.142539E-06
   2.83500      2.000000E-02  1.832029E-07  1.265952E-08  1.836398E-07  1.027178E-06
   2.85000      2.000000E-02  1.653544E-07  1.099993E-08  1.657199E-07  9.268804E-07
   2.86500      2.000000E-02  1.499061E-07  9.481901E-09  1.502057E-07  8.401094E-07
   2.88000      2.000000E-02  1.367225E-07  8.096240E-09  1.369620E-07  7.667217E-07
   2.89500      2.000000E-02  1.254118E-07  6.862646E-09  1.255994E-07  7.031276E-07
   2.91000      2.000000E-02  1.159285E-07  5.711834E-09  1.160691E-07  6.498338E-07
   2.92500      2.000000E-02  1.081285E-07  4.633702E-09  1.082278E-07  6.060280E-07
   2.94000      2.000000E-02  1.019329E-07  3.627099E-09  1.019974E-07  5.715396E-07
   2.95500      2.000000E-02  9.727146E-08  2.686656E-09  9.730855E-08  5.454767E-07
   2.97000      2.000000E-02  9.387337E-08  1.775873E-09  9.389017E-08  5.264282E-07
   2.98500      2.000000E-02  9.187552E-08  8.879365E-10  9.187981E-08  5.153070E-07
   3.00000      2.000000E-02  9.146813E-08 -1.550222E-22  9.146813E-08  5.137550E-07
   0.00000      2.500000E-02  3.019248E+00  0.000000E+00  3.019248E+00  2.101013E+01
  1.500000E-02  2.500000E-02  3.019430E+00 -3.040347E-04  3.019430E+00  2.101140E+01
  3.000000E-02  2.500000E-02  3.019975E+00 -6.021359E-04  3.019975E+00  2.101517E+01
  4.500000E-02  2.500000E-02  3.020885E+00 -8.993087E-04  3.020885E+00  2.102150E+01
  6.000000E-02  2.500000E-02  3.022178E+00 -1.191837E-03  3.022178E+00  2.103095E+01
  7.500000E-02  2.500000E-02  3.023722E+00 -1.456758E-03  3.023723E+00  2.104117E+01
  9.000000E-02  2.500000E-02  3.025627E+00 -1.713543E-03  3.025628E+00  2.105431E+01
  0.105000      2.500000E-02  3.027830E+00 -1.953331E-03  3.027831E+00  2.106950E+01
  0.120000      2.500000E-02  3.030334E+00 -2.184229E-03  3.030335E+00  2.108720E+01
  0.135000      2.500000E-02  3.033023E+00 -2.356895E-03  3.033024E+00  2.110546E+01
  0.150000      2.500000E-02  3.035951E+00 -2.513968E-03  3.035952E+00  2.112562E+01
  0.165000      2.500000E-02  3.039049E+00 -2.640117E-03  3.039050E+00  2.114692E+01
  0.180000      2.500000E-02  3.042277E+00 -2.750411E-03  3.042278E+00  2.116939E+01
  0.195000      2.500000E-02  3.045567E+00 -2.763081E-03  3.045568E+00  2.119199E+01
  0.210000      2.500000E-02  3.048884E+00 -2.750625E-03  3.048885E+00  2.121472E+01
  0.225000      2.500000E-02  3.052156E+00 -2.688831E-03  3.052157E+00  2.123710E+01
  0.240000      2.500000E-02  3.055281E+00 -2.601995E-03  3.055282E+00  2.125842E+01
  0.255000      2.500000E-02  3.058272E+00 -2.363793E-03  3.058273E+00  2.127921E+01
  0.270000      2.500000E-02  3.060956E+00 -2.087209E-03  3.060956E+00  2.129736E+01
  0.285000      2.500000E-02  3.063262E+00 -1.735592E-03  3.063263E+00  2.131281E+01
  0.300000      2.500000E-02  3.064996E+00 -1.346089E-03  3.064996E+00  2.132380E+01
  0.315000      2.500000E-02  3.066300E+00 -7.289595E-04  3.066300E+00  2.133327E+01
  0.330000      2.500000E-02  3.066789E+00 -5.456915E-05  3.066789E+00  2.133590E+01
  0.345000      2.500000E-02  3.066402E+00  7.315653E-04  3.066402E+00  2.133232E+01
  0.360000      2.500000E-02  3.064804E+00  1.574065E-03  3.064804E+00  2.131915E+01
  0.375000      2.500000E-02  3.062339E+00  2.752933E-03  3.062340E+00  2.130305E+01
  0.390000      2.500000E-02  3.058306E+00  4.015472E-03  3.058308E+00  2.127385E+01
  0.405000      2.500000E-02  3.052660E+00  5.441274E-03  3.052665E+00  2.123329E+01
  0.420000      2.500000E-02  3.044864E+00  6.949823E-03  3.044872E+00  2.117557E+01
  0.435000      2.500000E-02  3.035570E+00  8.941856E-03  3.035584E+00  2.111295E+01
  0.450000      2.500000E-02  3.023615E+00  1.105101E-02  3.023635E+00  2.102817E+01
  0.465000      2.500000E-02  3.008991E+00  1.338879E-02  3.009021E+00  2.092467E+01
  0.480000      2.500000E-02  2.990892E+00  1.584414E-02  2.990934E+00  2.079332E+01
  0.495000      2.500000E-02  2.970418E+00  1.894716E-02  2.970478E+00  2.065439E+01
  0.510000      2.500000E-02  2.945785E+00  2.219719E-02  2.945869E+00  2.048101E+01
  0.525000      2.500000E-02  2.917081E+00  2.573398E-02  2.917195E+00  2.027924E+01
  0.540000      2.500000E-02  2.883216E+00  2.942303E-02  2.883366E+00  2.003590E+01
  0.555000      2.500000E-02  2.845865E+00  3.383285E-02  2.846066E+00  1.978169E+01
  0.570000      2.500000E-02  2.802599E+00  3.838000E-02  2.802861E+00  1.947879E+01
  0.585000      2.500000E-02  2.753720E+00  4.319281E-02  2.754059E+00  1.913715E+01
  0.600000      2.500000E-02  2.698049E+00  4.815688E-02  2.698478E+00  1.874047E+01
  0.615000      2.500000E-02  2.637804E+00  5.355481E-02  2.638348E+00  1.832955E+01
  0.630000      2.500000E-02  2.570328E+00  5.897493E-02  2.571004E+00  1.785975E+01
  0.645000      2.500000E-02  2.496332E+00  6.442876E-02  2.497163E+00  1.734551E+01
  0.660000      2.500000E-02  2.415117E+00  6.991982E-02  2.416128E+00  1.677225E+01
  0.675000      2.500000E-02  2.329004E+00  7.490475E-02  2.330208E+00  1.618297E+01
  0.690000      2.500000E-02  2.236224E+00  7.967166E-02  2.237643E+00  1.554036E+01
  0.705000      2.500000E-02  2.137997E+00  8.398885E-02  2.139646E+00  1.486103E+01
  0.720000      2.500000E-02  2.034779E+00  8.807139E-02  2.036684E+00  1.413999E+01
  0.735000      2.500000E-02  1.928166E+00  9.039247E-02  1.930284E+00  1.340615E+01
  0.750000      2.500000E-02  1.818419E+00  9.230064E-02  1.820760E+00  1.264839E+01
  0.765000      2.500000E-02  1.706904E+00  9.335569E-02  1.709455E+00  1.187863E+01
  0.780000      2.500000E-02  1.595132E+00  9.392941E-02  1.597895E+00  1.110499E+01
  0.795000      2.500000E-02  1.483299E+00  9.236401E-02  1.486172E+00  1.032878E+01
  0.810000      2.500000E-02  1.373463E+00  9.045328E-02  1.376438E+00  9.569983E+00
  0.825000      2.500000E-02  1.266384E+00  8.780467E-02  1.269424E+00  8.829473E+00
  0.840000      2.500000E-02  1.163646E+00  8.473339E-02  1.166727E+00  8.122521E+00
  0.855000      2.500000E-02  1.064048E+00  8.043306E-02  1.067083E+00  7.425041E+00
  0.870000      2.500000E-02  9.701049E-01  7.602025E-02  9.730789E-01  6.773665E+00
  0.885000      2.500000E-02  8.816277E-01  7.134463E-02  8.845098E-01  6.159203E+00
  0.900000      2.500000E-02  7.995829E-01  6.651935E-02  8.023451E-01  5.596028E+00
  0.915000      2.500000E-02  7.220193E-01  6.161601E-02  7.246437E-01  5.048819E+00
  0.930000      2.500000E-02  6.509871E-01  5.676988E-02  6.534578E-01  4.553984E+00
  0.945000      2.500000E-02  5.857012E-01  5.203524E-02  5.880081E-01  4.098548E+00
  0.960000      2.500000E-02  5.265451E-01  4.736271E-02  5.286710E-01  3.692689E+00
  0.975000      2.500000E-02  4.715607E-01  4.321258E-02  4.735365E-01  3.302779E+00
  0.990000      2.500000E-02  4.221561E-01  3.917398E-02  4.239698E-01  2.957228E+00
   1.00500      2.500000E-02  3.774423E-01  3.538049E-02  3.790969E-01  2.644218E+00
   1.02000      2.500000E-02  3.375002E-01  3.172279E-02  3.389877E-01  2.370132E+00
   1.03500      2.500000E-02  3.007554E-01  2.869095E-02  3.021208E-01  2.108731E+00
   1.05000      2.500000E-02  2.681128E-01  2.576213E-02  2.693477E-01  1.879784E+00
   1.06500      2.500000E-02  2.388360E-01  2.306739E-02  2.399474E-01  1.674369E+00
   1.08000      2.500000E-02  2.128996E-01  2.050155E-02  2.138844E-01  1.496343E+00
   1.09500      2.500000E-02  1.891791E-01  1.845182E-02  1.900769E-01  1.327282E+00
   1.11000      2.500000E-02  1.682434E-01  1.647899E-02  1.690486E-01  1.180192E+00
   1.12500      2.500000E-02  1.495623E-01  1.468379E-02  1.502814E-01  1.048939E+00
   1.14000      2.500000E-02  1.330898E-01  1.298602E-02  1.337219E-01  9.358514E-01
   1.15500      2.500000E-02  1.180731E-01  1.165646E-02  1.186470E-01  8.287099E-01
   1.17000      2.500000E-02  1.048674E-01  1.037919E-02  1.053798E-01  7.358372E-01
   1.18500      2.500000E-02  9.311702E-02  9.223812E-03  9.357275E-02  6.532154E-01
   1.20000      2.500000E-02  8.278295E-02  8.135080E-03  8.318171E-02  5.822614E-01
   1.21500      2.500000E-02  7.337799E-02  7.291586E-03  7.373938E-02  5.151188E-01
   1.23000      2.500000E-02  6.512402E-02  6.482075E-03  6.544582E-02  4.570381E-01
   1.24500      2.500000E-02  5.779099E-02  5.752145E-03  5.807655E-02  4.054541E-01
   1.26000      2.500000E-02  5.135117E-02  5.065628E-03  5.160042E-02  3.612361E-01
   1.27500      2.500000E-02  4.549532E-02  4.536841E-03  4.572097E-02  3.194165E-01
   1.29000      2.500000E-02  4.036192E-02  4.029626E-03  4.056257E-02  2.832833E-01
   1.30500      2.500000E-02  3.580509E-02  3.573055E-03  3.598293E-02  2.512208E-01
   1.32000      2.500000E-02  3.180657E-02  3.144060E-03  3.196159E-02  2.237654E-01
   1.33500      2.500000E-02  2.817207E-02  2.814676E-03  2.831233E-02  1.978044E-01
   1.35000      2.500000E-02  2.498803E-02  2.498819E-03  2.511266E-02  1.753886E-01
   1.36500      2.500000E-02  2.216287E-02  2.214760E-03  2.227326E-02  1.555080E-01
   1.38000      2.500000E-02  1.968504E-02  1.947986E-03  1.978119E-02  1.384944E-01
   1.39500      2.500000E-02  1.743311E-02  1.743515E-03  1.752008E-02  1.224069E-01
   1.41000      2.500000E-02  1.546103E-02  1.547471E-03  1.553828E-02  1.085222E-01
   1.42500      2.500000E-02  1.371166E-02  1.371249E-03  1.378006E-02  9.621103E-02
   1.44000      2.500000E-02  1.217780E-02  1.205787E-03  1.223735E-02  8.567928E-02
   1.45500      2.500000E-02  1.078379E-02  1.079092E-03  1.083765E-02  7.571989E-02
   1.47000      2.500000E-02  9.563312E-03  9.576284E-04  9.611138E-03  6.712653E-02
   1.48500      2.500000E-02  8.480805E-03  8.484745E-04  8.523143E-03  5.950810E-02
   1.50000      2.500000E-02  7.531831E-03  7.459928E-04  7.568684E-03  5.299248E-02
   1.51500      2.500000E-02  6.669331E-03  6.675667E-04  6.702658E-03  4.683002E-02
   1.53000      2.500000E-02  5.914316E-03  5.923833E-04  5.943909E-03  4.151387E-02
   1.54500      2.500000E-02  5.244704E-03  5.248282E-04  5.270898E-03  3.680120E-02
   1.56000      2.500000E-02  4.657769E-03  4.614024E-04  4.680567E-03  3.277147E-02
   1.57500      2.500000E-02  4.124266E-03  4.128815E-04  4.144881E-03  2.895946E-02
   1.59000      2.500000E-02  3.657304E-03  3.663682E-04  3.675608E-03  2.567148E-02
   1.60500      2.500000E-02  3.243178E-03  3.245773E-04  3.259379E-03  2.275688E-02
   1.62000      2.500000E-02  2.880222E-03  2.853390E-04  2.894322E-03  2.026501E-02
   1.63500      2.500000E-02  2.550269E-03  2.553285E-04  2.563018E-03  1.790732E-02
   1.65000      2.500000E-02  2.261497E-03  2.265603E-04  2.272817E-03  1.587400E-02
   1.66500      2.500000E-02  2.005405E-03  2.007138E-04  2.015424E-03  1.407163E-02
   1.68000      2.500000E-02  1.780976E-03  1.764444E-04  1.789695E-03  1.253087E-02
   1.69500      2.500000E-02  1.576927E-03  1.578856E-04  1.584811E-03  1.107277E-02
   1.71000      2.500000E-02  1.398361E-03  1.400953E-04  1.405361E-03  9.815438E-03
   1.72500      2.500000E-02  1.240005E-03  1.241120E-04  1.246200E-03  8.700925E-03
   1.74000      2.500000E-02  1.101239E-03  1.091028E-04  1.106630E-03  7.748300E-03
   1.75500      2.500000E-02  9.750563E-04  9.762681E-05  9.799315E-04  6.846589E-03
   1.77000      2.500000E-02  8.646414E-04  8.662611E-05  8.689700E-04  6.069127E-03
   1.78500      2.500000E-02  7.667238E-04  7.674285E-05  7.705549E-04  5.379981E-03
   1.80000      2.500000E-02  6.809260E-04  6.746119E-05  6.842596E-04  4.791004E-03
   1.81500      2.500000E-02  6.028977E-04  6.036518E-05  6.059122E-04  4.233386E-03
   1.83000      2.500000E-02  5.346248E-04  5.356316E-05  5.373013E-04  3.752658E-03
   1.84500      2.500000E-02  4.740797E-04  4.745209E-05  4.764486E-04  3.326541E-03
   1.86000      2.500000E-02  4.210325E-04  4.171251E-05  4.230937E-04  2.962401E-03
   1.87500      2.500000E-02  3.727821E-04  3.732492E-05  3.746461E-04  2.617574E-03
   1.89000      2.500000E-02  3.305674E-04  3.311915E-05  3.322224E-04  2.320329E-03
   1.90500      2.500000E-02  2.931311E-04  2.934060E-05  2.945958E-04  2.056852E-03
   1.92000      2.500000E-02  2.603332E-04  2.579143E-05  2.616077E-04  1.831721E-03
   1.93500      2.500000E-02  2.304969E-04  2.307854E-05  2.316494E-04  1.618484E-03
   1.95000      2.500000E-02  2.043947E-04  2.047810E-05  2.054180E-04  1.434692E-03
   1.96500      2.500000E-02  1.812472E-04  1.814180E-05  1.821529E-04  1.271780E-03
   1.98000      2.500000E-02  1.609691E-04  1.594714E-05  1.617571E-04  1.132593E-03
   1.99500      2.500000E-02  1.425195E-04  1.426974E-05  1.432320E-04  1.000730E-03
   2.01000      2.500000E-02  1.263800E-04  1.266189E-05  1.270127E-04  8.870887E-04
   2.02500      2.500000E-02  1.120675E-04  1.121735E-05  1.126275E-04  7.863575E-04
   2.04000      2.500000E-02  9.953018E-05  9.860269E-06  1.000174E-04  7.003053E-04
   2.05500      2.500000E-02  8.812163E-05  8.823129E-06  8.856223E-05  6.187639E-04
   2.07000      2.500000E-02  7.814238E-05  7.829003E-06  7.853359E-05  5.484976E-04
   2.08500      2.500000E-02  6.929276E-05  6.935844E-06  6.963901E-05  4.862142E-04
   2.10000      2.500000E-02  6.154128E-05  6.096688E-06  6.184253E-05  4.330126E-04
   2.11500      2.500000E-02  5.448670E-05  5.455422E-06  5.475912E-05  3.825890E-04
   2.13000      2.500000E-02  4.831638E-05  4.840759E-06  4.855827E-05  3.391424E-04
   2.14500      2.500000E-02  4.284455E-05  4.288521E-06  4.305864E-05  3.006318E-04
   2.16000      2.500000E-02  3.805205E-05  3.769627E-06  3.823831E-05  2.677402E-04
   2.17500      2.500000E-02  3.368979E-05  3.373131E-06  3.385823E-05  2.365591E-04
   2.19000      2.500000E-02  2.987460E-05  2.993089E-06  3.002417E-05  2.096956E-04
   2.20500      2.500000E-02  2.649130E-05  2.651641E-06  2.662368E-05  1.858841E-04
   2.22000      2.500000E-02  2.352825E-05  2.330782E-06  2.364342E-05  1.655490E-04
   2.23500      2.500000E-02  2.083082E-05  2.085628E-06  2.093497E-05  1.462673E-04
   2.25000      2.500000E-02  1.847185E-05  1.850650E-06  1.856433E-05  1.296573E-04
   2.26500      2.500000E-02  1.637993E-05  1.639533E-06  1.646178E-05  1.149345E-04
   2.28000      2.500000E-02  1.454798E-05  1.441130E-06  1.461918E-05  1.023625E-04
   2.29500      2.500000E-02  1.288001E-05  1.289550E-06  1.294440E-05  9.043919E-05
   2.31000      2.500000E-02  1.142144E-05  1.144263E-06  1.147862E-05  8.016913E-05
   2.32500      2.500000E-02  1.012800E-05  1.013729E-06  1.017860E-05  7.106594E-05
   2.34000      2.500000E-02  8.995376E-06  8.910455E-07  9.039400E-06  6.329350E-05
   2.35500      2.500000E-02  7.963996E-06  7.973215E-07  8.003808E-06  5.592049E-05
   2.37000      2.500000E-02  7.062168E-06  7.074901E-07  7.097517E-06  4.957055E-05
   2.38500      2.500000E-02  6.262438E-06  6.267793E-07  6.293726E-06  4.394212E-05
   2.40000      2.500000E-02  5.562202E-06  5.509160E-07  5.589419E-06  3.913703E-05
   2.41500      2.500000E-02  4.924471E-06  4.929633E-07  4.949083E-06  3.457794E-05
   2.43000      2.500000E-02  4.366894E-06  4.374179E-07  4.388746E-06  3.065193E-05
   2.44500      2.500000E-02  3.872450E-06  3.875112E-07  3.891791E-06  2.717208E-05
   2.46000      2.500000E-02  3.439559E-06  3.405978E-07  3.456381E-06  2.420166E-05
   2.47500      2.500000E-02  3.045262E-06  3.047605E-07  3.060473E-06  2.138275E-05
   2.49000      2.500000E-02  2.700559E-06  2.704119E-07  2.714064E-06  1.895565E-05
   2.50500      2.500000E-02  2.394900E-06  2.395488E-07  2.406851E-06  1.680445E-05
   2.52000      2.500000E-02  2.127325E-06  2.105342E-07  2.137718E-06  1.496848E-05
   2.53500      2.500000E-02  1.883587E-06  1.883678E-07  1.892982E-06  1.322587E-05
   2.55000      2.500000E-02  1.670540E-06  1.671216E-07  1.678879E-06  1.172577E-05
   2.56500      2.500000E-02  1.481646E-06  1.480293E-07  1.489022E-06  1.039635E-05
   2.58000      2.500000E-02  1.316323E-06  1.300786E-07  1.322734E-06  9.262059E-06
   2.59500      2.500000E-02  1.165729E-06  1.163598E-07  1.171522E-06  8.185320E-06
   2.61000      2.500000E-02  1.034140E-06  1.032093E-07  1.039278E-06  7.258781E-06
   2.62500      2.500000E-02  9.175024E-07  9.138895E-08  9.220426E-07  6.437899E-06
   2.64000      2.500000E-02  8.154672E-07  8.027337E-08  8.194087E-07  5.737898E-06
   2.65500      2.500000E-02  7.225459E-07  7.176949E-08  7.261016E-07  5.073440E-06
   2.67000      2.500000E-02  6.414088E-07  6.361585E-08  6.445558E-07  4.502141E-06
   2.68500      2.500000E-02  5.695450E-07  5.628197E-08  5.723191E-07  3.996375E-06
   2.70000      2.500000E-02  5.067494E-07  4.938290E-08  5.091499E-07  3.565667E-06
   2.71500      2.500000E-02  4.496117E-07  4.409017E-08  4.517683E-07  3.156988E-06
   2.73000      2.500000E-02  3.998086E-07  3.901197E-08  4.017074E-07  2.806317E-06
   2.74500      2.500000E-02  3.557860E-07  3.443641E-08  3.574486E-07  2.496495E-06
   2.76000      2.500000E-02  3.174307E-07  3.012849E-08  3.188572E-07  2.233560E-06
   2.77500      2.500000E-02  2.826163E-07  2.679981E-08  2.838841E-07  1.984397E-06
   2.79000      2.500000E-02  2.524124E-07  2.360040E-08  2.535133E-07  1.771726E-06
   2.80500      2.500000E-02  2.258578E-07  2.070500E-08  2.268049E-07  1.584844E-06
   2.82000      2.500000E-02  2.029042E-07  1.797326E-08  2.036987E-07  1.427717E-06
   2.83500      2.500000E-02  1.822109E-07  1.582440E-08  1.828968E-07  1.279371E-06
   2.85000      2.500000E-02  1.644893E-07  1.374991E-08  1.650630E-07  1.154588E-06
   2.86500      2.500000E-02  1.491457E-07  1.185238E-08  1.496159E-07  1.046609E-06
   2.88000      2.500000E-02  1.361859E-07  1.005315E-08  1.365564E-07  9.582710E-07
   2.89500      2.500000E-02  1.247366E-07  8.578307E-09  1.250312E-07  8.757772E-07
   2.91000      2.500000E-02  1.153212E-07  7.139792E-09  1.155420E-07  8.094750E-07
   2.92500      2.500000E-02  1.075733E-07  5.792128E-09  1.077291E-07  7.549592E-07
   2.94000      2.500000E-02  1.015539E-07  4.499889E-09  1.016536E-07  7.145958E-07
